YEAR,MONTH,UNIQUE_CARRIER,AIRLINE_ID,ORIGIN,DEST,AIRCRAFT_TYPE,DEPARTURES_PERFORMED,PASSENGERS,SEATS,RAMP_TO_RAMP,AIRCRAFT_NAME
2023,1,MQ,20398,TYS,ORD,675,40.0,1690.0,2000.0,4375.0,ERJ145
2023,1,MQ,20398,ORD,HPN,673,40.0,1493.0,3040.0,5317.0,ERJ175
2023,1,MQ,20398,MEM,ORD,673,41.0,1633.0,3115.0,4709.0,ERJ175
2023,1,MQ,20398,ORD,MEM,673,41.0,1643.0,3115.0,4642.0,ERJ175
2023,1,MQ,20398,DCA,BNA,673,41.0,1570.0,3116.0,5114.0,ERJ175
2023,1,MQ,20398,FSM,DFW,673,39.0,1747.0,2964.0,3034.0,ERJ175
2023,1,MQ,20398,DFW,BRO,673,40.0,1743.0,3040.0,3990.0,ERJ175
2023,1,MQ,20398,BRO,DFW,673,40.0,2775.0,3040.0,3798.0,ERJ175
2023,1,MQ,20398,ORD,LIT,677,41.0,1549.0,2665.0,5152.0,ERJ170
2023,1,MQ,20398,DFW,FSM,673,39.0,2327.0,2964.0,2396.0,ERJ175
2023,1,MQ,20398,DFW,GPT,673,40.0,2305.0,3040.0,3609.0,ERJ175
2023,1,MQ,20398,GPT,DFW,673,41.0,2345.0,3116.0,4783.0,ERJ175
2023,1,MQ,20398,FAR,DFW,673,41.0,2629.0,3116.0,7078.0,ERJ175
2023,1,MQ,20398,CMI,DFW,675,41.0,1789.0,2050.0,5931.0,ERJ145
2023,1,MQ,20398,DFW,CMI,675,41.0,1935.0,2050.0,4821.0,ERJ145
2023,1,MQ,20398,GRK,DFW,673,41.0,2096.0,3116.0,2190.0,ERJ175
2023,1,MQ,20398,DFW,FAR,673,42.0,2668.0,3192.0,6788.0,ERJ175
2023,1,MQ,20398,TUS,PHX,673,43.0,2424.0,3268.0,2371.0,ERJ175
2023,1,MQ,20398,GRR,ORD,673,43.0,2760.0,3268.0,3058.0,ERJ175
2023,1,MQ,20398,PHX,TUS,673,43.0,2762.0,3268.0,2048.0,ERJ175
2023,1,MQ,20398,DFW,GRK,673,41.0,1213.0,3116.0,2194.0,ERJ175
2023,1,MQ,20398,DFW,HSV,673,43.0,1972.0,3268.0,4530.0,ERJ175
2023,1,MQ,20398,HSV,DFW,673,43.0,2232.0,3268.0,5570.0,ERJ175
2023,1,MQ,20398,ORD,GRR,673,44.0,2377.0,3344.0,3007.0,ERJ175
2023,1,MQ,20398,DFW,FSD,673,44.0,2790.0,3344.0,5831.0,ERJ175
2023,1,MQ,20398,FSD,DFW,673,44.0,2957.0,3344.0,6186.0,ERJ175
2023,1,MQ,20398,ORD,MSP,675,44.0,1947.0,2200.0,4001.0,ERJ145
2023,1,MQ,20398,SAV,MIA,673,45.0,2597.0,3420.0,3940.0,ERJ175
2023,1,MQ,20398,MSP,ORD,675,44.0,1986.0,2200.0,4581.0,ERJ145
2023,1,MQ,20398,MIA,SAV,673,46.0,2492.0,3496.0,4266.0,ERJ175
2023,1,MQ,20398,LAN,ORD,675,47.0,1655.0,2350.0,3717.0,ERJ145
2023,1,MQ,20398,ORD,BMI,675,47.0,1452.0,2350.0,2608.0,ERJ145
2023,1,MQ,20398,ORD,DTW,675,47.0,1615.0,2350.0,4194.0,ERJ145
2023,1,MQ,20398,DTW,ORD,675,47.0,1817.0,2350.0,3986.0,ERJ145
2023,1,MQ,20398,DFW,DAY,673,47.0,3007.0,3572.0,6211.0,ERJ175
2023,1,MQ,20398,BMI,ORD,675,48.0,1692.0,2400.0,3037.0,ERJ145
2023,1,MQ,20398,ORD,LAN,675,48.0,1773.0,2400.0,3096.0,ERJ145
2023,1,MQ,20398,ORD,AZO,675,48.0,2064.0,2400.0,2451.0,ERJ145
2023,1,MQ,20398,DAY,DFW,673,48.0,2624.0,3648.0,8394.0,ERJ175
2023,1,MQ,20398,IND,ORD,673,47.0,2344.0,3572.0,3498.0,ERJ175
2023,1,MQ,20398,ORD,IND,673,47.0,2689.0,3572.0,3434.0,ERJ175
2023,1,MQ,20398,ORD,PIA,675,49.0,1372.0,2450.0,3078.0,ERJ145
2023,1,MQ,20398,PIA,ORD,675,49.0,1678.0,2450.0,3275.0,ERJ145
2023,1,MQ,20398,MLI,ORD,675,49.0,1887.0,2450.0,3632.0,ERJ145
2023,1,MQ,20398,SBP,PHX,673,49.0,2311.0,3724.0,5066.0,ERJ175
2023,1,MQ,20398,PHX,SBP,673,49.0,2589.0,3724.0,5065.0,ERJ175
2023,1,MQ,20398,ORD,MLI,675,50.0,1639.0,2500.0,2945.0,ERJ145
2023,1,MQ,20398,AZO,ORD,675,50.0,2213.0,2500.0,3670.0,ERJ145
2023,1,MQ,20398,ORD,XNA,677,50.0,1887.0,3250.0,6049.0,ERJ170
2023,1,MQ,20398,MRY,PHX,673,50.0,2946.0,3800.0,5332.0,ERJ175
2023,1,MQ,20398,DAY,ORD,675,48.0,1844.0,2400.0,3870.0,ERJ145
2023,1,MQ,20398,RST,ORD,675,49.0,2031.0,2450.0,4258.0,ERJ145
2023,1,MQ,20398,XNA,ORD,677,50.0,2353.0,3250.0,5536.0,ERJ170
2023,1,MQ,20398,DCA,ATL,673,50.0,1963.0,3800.0,5968.0,ERJ175
2023,1,MQ,20398,IAH,MIA,673,50.0,3478.0,3800.0,7164.0,ERJ175
2023,1,MQ,20398,MIA,IAH,673,50.0,3584.0,3800.0,8839.0,ERJ175
2023,1,MQ,20398,PHX,MRY,673,51.0,2748.0,3876.0,6203.0,ERJ175
2023,1,MQ,20398,ORD,DAY,675,49.0,1651.0,2450.0,3934.0,ERJ145
2023,1,MQ,20398,ORD,RST,675,50.0,1709.0,2500.0,4010.0,ERJ145
2023,1,MQ,20398,ICT,ORD,675,52.0,1917.0,2600.0,6222.0,ERJ145
2023,1,MQ,20398,ATL,DCA,673,52.0,2171.0,3952.0,5221.0,ERJ175
2023,1,MQ,20398,TLH,DFW,673,51.0,2975.0,3876.0,7890.0,ERJ175
2023,1,MQ,20398,DRO,DFW,673,52.0,2609.0,3952.0,6385.0,ERJ175
2023,1,MQ,20398,TVC,ORD,675,51.0,2031.0,2550.0,4378.0,ERJ145
2023,1,MQ,20398,DFW,TLH,673,52.0,3204.0,3952.0,6361.0,ERJ175
2023,1,MQ,20398,DFW,DRO,673,53.0,2659.0,4028.0,6979.0,ERJ175
2023,1,MQ,20398,ORD,ICT,675,54.0,1967.0,2700.0,7039.0,ERJ145
2023,1,MQ,20398,ORD,TVC,675,53.0,1666.0,2650.0,3766.0,ERJ145
2023,1,MQ,20398,BNA,ORD,673,54.0,3280.0,4103.0,5752.0,ERJ175
2023,1,MQ,20398,ORD,BNA,673,55.0,3118.0,4179.0,5958.0,ERJ175
2023,1,MQ,20398,CMI,ORD,675,55.0,2116.0,2750.0,3423.0,ERJ145
2023,1,MQ,20398,ORD,CMI,675,55.0,2190.0,2750.0,3346.0,ERJ145
2023,1,MQ,20398,OKC,ORD,673,55.0,2276.0,4180.0,6841.0,ERJ175
2023,1,MQ,20398,RDU,AUS,673,55.0,2934.0,4179.0,11723.0,ERJ175
2023,1,MQ,20398,AUS,RDU,673,55.0,3182.0,4180.0,8859.0,ERJ175
2023,1,MQ,20398,BNA,TPA,673,55.0,3249.0,4180.0,5768.0,ERJ175
2023,1,MQ,20398,TPA,BNA,673,55.0,3491.0,4180.0,6555.0,ERJ175
2023,1,MQ,20398,CWA,ORD,675,57.0,2586.0,2850.0,5244.0,ERJ145
2023,1,MQ,20398,AUS,ORD,673,57.0,3617.0,4331.0,8824.0,ERJ175
2023,1,MQ,20398,MIA,CHS,673,57.0,3989.0,4332.0,5712.0,ERJ175
2023,1,MQ,20398,ORD,CWA,675,58.0,2048.0,2900.0,4200.0,ERJ145
2023,1,MQ,20398,ORD,FNT,675,58.0,2183.0,2900.0,4064.0,ERJ145
2023,1,MQ,20398,FNT,ORD,675,58.0,2485.0,2900.0,4964.0,ERJ145
2023,1,MQ,20398,ORD,MHK,675,56.0,2089.0,2800.0,6142.0,ERJ145
2023,1,MQ,20398,ORD,OKC,673,57.0,2413.0,4331.0,8270.0,ERJ175
2023,1,MQ,20398,MIA,AUS,673,57.0,3834.0,4331.0,11316.0,ERJ175
2023,1,MQ,20398,ORD,AUS,673,57.0,3067.0,4332.0,10565.0,ERJ175
2023,1,MQ,20398,AUS,MIA,673,57.0,4040.0,4332.0,8875.0,ERJ175
2023,1,MQ,20398,CHS,MIA,673,58.0,3715.0,4408.0,5590.0,ERJ175
2023,1,MQ,20398,MHK,ORD,675,57.0,1755.0,2850.0,6067.0,ERJ145
2023,1,MQ,20398,MOB,DFW,673,58.0,2959.0,4408.0,6881.0,ERJ175
2023,1,MQ,20398,DFW,MOB,673,58.0,3268.0,4408.0,5828.0,ERJ175
2023,1,MQ,20398,DFW,MRY,673,59.0,3132.0,4484.0,14148.0,ERJ175
2023,1,MQ,20398,GSO,ORD,675,59.0,1822.0,2950.0,7694.0,ERJ145
2023,1,MQ,20398,ORD,GSO,675,60.0,1868.0,3000.0,7031.0,ERJ145
2023,1,MQ,20398,MRY,DFW,673,60.0,3216.0,4560.0,11862.0,ERJ175
2023,1,MQ,20398,MGM,DFW,673,58.0,3379.0,4408.0,7890.0,ERJ175
2023,1,MQ,20398,DFW,MGM,673,58.0,3421.0,4408.0,6133.0,ERJ175
2023,1,MQ,20398,CLT,XNA,673,59.0,3267.0,4484.0,9175.0,ERJ175
2023,1,MQ,20398,XNA,CLT,673,59.0,3484.0,4484.0,7614.0,ERJ175
2023,1,MQ,20398,DFW,RAP,673,61.0,3669.0,4636.0,8607.0,ERJ175
2023,1,MQ,20398,RAP,DFW,673,61.0,3979.0,4636.0,8923.0,ERJ175
2023,1,MQ,20398,SHV,DFW,673,60.0,3543.0,4560.0,4277.0,ERJ175
2023,1,MQ,20398,MIA,CVG,673,61.0,4093.0,4636.0,10044.0,ERJ175
2023,1,MQ,20398,FSD,ORD,675,62.0,2204.0,3100.0,6974.0,ERJ145
2023,1,MQ,20398,ORD,FSD,675,62.0,2336.0,3100.0,7154.0,ERJ145
2023,1,MQ,20398,MIA,CMH,673,62.0,4261.0,4712.0,10144.0,ERJ175
2023,1,MQ,20398,CMH,MIA,673,63.0,3904.0,4787.0,9939.0,ERJ175
2023,1,MQ,20398,DFW,MHK,673,63.0,3726.0,4788.0,5448.0,ERJ175
2023,1,MQ,20398,DFW,SHV,673,61.0,3163.0,4636.0,3799.0,ERJ175
2023,1,MQ,20398,ORD,CID,675,62.0,2567.0,3100.0,4204.0,ERJ145
2023,1,MQ,20398,CID,ORD,675,62.0,2589.0,3100.0,4819.0,ERJ145
2023,1,MQ,20398,CVG,MIA,673,62.0,3939.0,4711.0,9757.0,ERJ175
2023,1,MQ,20398,STL,ORD,673,63.0,3746.0,4788.0,4996.0,ERJ175
2023,1,MQ,20398,ORD,STL,673,65.0,3622.0,4940.0,5290.0,ERJ175
2023,1,MQ,20398,MHK,DFW,673,65.0,3780.0,4940.0,6315.0,ERJ175
2023,1,MQ,20398,SGF,CLT,673,66.0,3485.0,5016.0,8136.0,ERJ175
2023,1,MQ,20398,CLT,HHH,673,64.0,3495.0,4864.0,4309.0,ERJ175
2023,1,MQ,20398,CLT,SGF,673,66.0,3779.0,5016.0,9741.0,ERJ175
2023,1,MQ,20398,HHH,CLT,673,65.0,3771.0,4940.0,4746.0,ERJ175
2023,1,MQ,20398,COU,DFW,673,65.0,3986.0,4940.0,7222.0,ERJ175
2023,1,MQ,20398,DFW,COU,673,65.0,4200.0,4940.0,5958.0,ERJ175
2023,1,MQ,20398,DFW,LBB,673,65.0,4134.0,4940.0,4700.0,ERJ175
2023,1,MQ,20398,ORD,FAR,675,68.0,2717.0,3399.0,8319.0,ERJ145
2023,1,MQ,20398,FAR,ORD,675,68.0,2888.0,3400.0,8800.0,ERJ145
2023,1,MQ,20398,LBB,DFW,673,66.0,3428.0,5016.0,4682.0,ERJ175
2023,1,MQ,20398,DFW,GJT,673,69.0,3292.0,5244.0,9916.0,ERJ175
2023,1,MQ,20398,GJT,DFW,673,69.0,3823.0,5244.0,8757.0,ERJ175
2023,1,MQ,20398,DFW,CRP,673,69.0,3945.0,5244.0,5721.0,ERJ175
2023,1,MQ,20398,DFW,JAN,673,69.0,4215.0,5244.0,5936.0,ERJ175
2023,1,MQ,20398,JAN,DFW,673,69.0,4273.0,5244.0,6785.0,ERJ175
2023,1,MQ,20398,ORD,CLE,675,68.0,2232.0,3400.0,5672.0,ERJ145
2023,1,MQ,20398,CLE,ORD,675,68.0,2558.0,3400.0,6631.0,ERJ145
2023,1,MQ,20398,CRP,DFW,673,70.0,4160.0,5320.0,5534.0,ERJ175
2023,1,MQ,20398,DSM,DCA,673,74.0,3194.0,5624.0,10496.0,ERJ175
2023,1,MQ,20398,DFW,CHA,673,74.0,4511.0,5624.0,8684.0,ERJ175
2023,1,MQ,20398,CHA,DFW,673,74.0,4631.0,5624.0,10682.0,ERJ175
2023,1,MQ,20398,HRL,DFW,673,74.0,4750.0,5624.0,6692.0,ERJ175
2023,1,MQ,20398,SGF,ORD,675,75.0,2401.0,3750.0,7899.0,ERJ145
2023,1,MQ,20398,DCA,DSM,673,75.0,3383.0,5700.0,13282.0,ERJ175
2023,1,MQ,20398,DFW,LEX,673,75.0,4081.0,5700.0,9453.0,ERJ175
2023,1,MQ,20398,AUS,BNA,673,72.0,3072.0,5472.0,8530.0,ERJ175
2023,1,MQ,20398,BNA,AUS,673,72.0,3330.0,5472.0,10679.0,ERJ175
2023,1,MQ,20398,DFW,HRL,673,75.0,3668.0,5700.0,6894.0,ERJ175
2023,1,MQ,20398,ORD,SGF,675,76.0,2494.0,3800.0,8233.0,ERJ145
2023,1,MQ,20398,LEX,DFW,673,77.0,3864.0,5852.0,12012.0,ERJ175
2023,1,MQ,20398,BTR,DFW,673,76.0,4559.0,5776.0,7043.0,ERJ175
2023,1,MQ,20398,DFW,BTR,673,77.0,4702.0,5852.0,6347.0,ERJ175
2023,1,MQ,20398,ELP,AUS,673,78.0,3511.0,5928.0,7229.0,ERJ175
2023,1,MQ,20398,AUS,ELP,673,79.0,3803.0,6004.0,8037.0,ERJ175
2023,1,MQ,20398,PNS,MIA,673,80.0,4179.0,6080.0,7699.0,ERJ175
2023,1,MQ,20398,MIA,PNS,673,80.0,4725.0,6080.0,8892.0,ERJ175
2023,1,MQ,20398,AUS,MSY,673,82.0,3619.0,6232.0,6457.0,ERJ175
2023,1,MQ,20398,MSY,AUS,673,82.0,3731.0,6232.0,8020.0,ERJ175
2023,1,MQ,20398,LFT,DFW,673,84.0,4436.0,6384.0,7908.0,ERJ175
2023,1,MQ,20398,DFW,LFT,673,85.0,3617.0,6460.0,7112.0,ERJ175
2023,1,MQ,20398,MAF,DFW,673,88.0,5484.0,6687.0,6328.0,ERJ175
2023,1,MQ,20398,DFW,MAF,673,89.0,5003.0,6764.0,6955.0,ERJ175
2023,1,MQ,20398,TLH,MIA,673,91.0,3903.0,6916.0,7218.0,ERJ175
2023,1,MQ,20398,MIA,TLH,673,91.0,4732.0,6916.0,7870.0,ERJ175
2023,1,MQ,20398,MIA,EYW,673,97.0,4206.0,7371.0,5425.0,ERJ175
2023,1,MQ,20398,EYW,MIA,673,97.0,5704.0,7371.0,4561.0,ERJ175
2023,1,MQ,20398,LIT,DFW,673,102.0,6576.0,7752.0,9261.0,ERJ175
2023,1,MQ,20398,DFW,LIT,673,103.0,6935.0,7828.0,7717.0,ERJ175
2023,1,MQ,20398,ABI,DFW,673,103.0,4588.0,7828.0,5472.0,ERJ175
2023,1,MQ,20398,CMH,ORD,673,107.0,5586.0,8131.0,9452.0,ERJ175
2023,1,MQ,20398,ORD,CMH,673,108.0,5377.0,8206.0,9060.0,ERJ175
2023,1,MQ,20398,DFW,ABI,673,105.0,4768.0,7980.0,5929.0,ERJ175
2023,1,MQ,20398,MIA,JAX,673,127.0,7664.0,9652.0,9804.0,ERJ175
2023,1,MQ,20398,JAX,MIA,673,128.0,6394.0,9728.0,9289.0,ERJ175
2023,1,MQ,20398,XNA,DFW,673,132.0,8365.0,10032.0,11037.0,ERJ175
2023,1,MQ,20398,DFW,XNA,673,132.0,8379.0,10032.0,9619.0,ERJ175
2023,1,MQ,20398,SGF,DFW,673,182.0,10674.0,13832.0,17320.0,ERJ175
2023,1,MQ,20398,DFW,SGF,673,183.0,10108.0,13908.0,14549.0,ERJ175
